eventID,occurrenceID,measurementType,measurementValue
79204343,233a2f40_2,bboxX,
79204343,233a2f40_2,bboxY,
79204343,233a2f40_2,bboxWidth,
79204343,233a2f40_2,bboxHeight,
79204343,233a2f40_2,classificationMethod,human
79204343,233a2f40_2,classifiedBy,Peter Desmet
79204343,233a2f40_3,observationType,animal
79204343,233a2f40_3,individualPositionRadius,
79204343,233a2f40_3,individualPositionAngle,
79204343,233a2f40_3,individualSpeed,
79204343,233a2f40_3,bboxX,
79204343,233a2f40_3,bboxY,
79204343,233a2f40_3,bboxWidth,
79204343,233a2f40_3,bboxHeight,
79204343,233a2f40_3,classificationMethod,human
79204343,233a2f40_3,classifiedBy,Peter Desmet
79204343,29939500,observationType,animal
79204343,29939500,individualPositionRadius,
79204343,29939500,individualPositionAngle,
79204343,29939500,individualSpeed,
79204343,29939500,bboxX,
79204343,29939500,bboxY,
79204343,29939500,bboxWidth,
79204343,29939500,bboxHeight,
79204343,29939500,classificationMethod,human
79204343,29939500,classifiedBy,Danny Van der beeck
79204343,2b860458_1,observationType,animal
79204343,2b860458_1,individualPositionRadius,
79204343,2b860458_1,individualPositionAngle,
79204343,2b860458_1,individualSpeed,
79204343,2b860458_1,bboxX,
79204343,2b860458_1,bboxY,
79204343,2b860458_1,bboxWidth,
79204343,2b860458_1,bboxHeight,
79204343,2b860458_1,classificationMethod,human
79204343,2b860458_1,classifiedBy,Peter Desmet
79204343,2b860458_2,observationType,animal
79204343,2b860458_2,individualPositionRadius,
79204343,2b860458_2,individualPositionAngle,
79204343,2b860458_2,individualSpeed,
79204343,2b860458_2,bboxX,
79204343,2b860458_2,bboxY,
79204343,2b860458_2,bboxWidth,
79204343,2b860458_2,bboxHeight,
79204343,2b860458_2,classificationMethod,human
79204343,2b860458_2,classifiedBy,Peter Desmet
79204343,2b860458_3,observationType,animal
79204343,2b860458_3,individualPositionRadius,
79204343,2b860458_3,individualPositionAngle,
79204343,2b860458_3,individualSpeed,
79204343,2b860458_3,bboxX,
79204343,2b860458_3,bboxY,
79204343,2b860458_3,bboxWidth,
79204343,2b860458_3,bboxHeight,
79204343,2b860458_3,classificationMethod,human
79204343,2b860458_3,classifiedBy,Peter Desmet
79204343,3e8e355a_1,observationType,animal
79204343,3e8e355a_1,individualPositionRadius,
79204343,3e8e355a_1,individualPositionAngle,
79204343,3e8e355a_1,individualSpeed,
79204343,3e8e355a_1,bboxX,
79204343,3e8e355a_1,bboxY,
79204343,3e8e355a_1,bboxWidth,
79204343,3e8e355a_1,bboxHeight,
79204343,3e8e355a_1,classificationMethod,human
79204343,3e8e355a_1,classifiedBy,Peter Desmet
79204343,3e8e355a_2,observationType,animal
79204343,3e8e355a_2,individualPositionRadius,
79204343,3e8e355a_2,individualPositionAngle,
79204343,3e8e355a_2,individualSpeed,
79204343,3e8e355a_2,bboxX,
79204343,3e8e355a_2,bboxY,
79204343,3e8e355a_2,bboxWidth,
79204343,3e8e355a_2,bboxHeight,
79204343,3e8e355a_2,classificationMethod,human
79204343,3e8e355a_2,classifiedBy,Peter Desmet
79204343,3e8e355a_3,observationType,animal
79204343,3e8e355a_3,individualPositionRadius,
79204343,3e8e355a_3,individualPositionAngle,
79204343,3e8e355a_3,individualSpeed,
79204343,3e8e355a_3,bboxX,
79204343,3e8e355a_3,bboxY,
79204343,3e8e355a_3,bboxWidth,
79204343,3e8e355a_3,bboxHeight,
79204343,3e8e355a_3,classificationMethod,human
79204343,3e8e355a_3,classifiedBy,Peter Desmet
79204343,479a93c4_1,observationType,animal
79204343,479a93c4_1,individualPositionRadius,
79204343,479a93c4_1,individualPositionAngle,
79204343,479a93c4_1,individualSpeed,
79204343,479a93c4_1,bboxX,
79204343,479a93c4_1,bboxY,
79204343,479a93c4_1,bboxWidth,
79204343,479a93c4_1,bboxHeight,
79204343,479a93c4_1,classificationMethod,human
79204343,479a93c4_1,classifiedBy,Peter Desmet
79204343,479a93c4_2,observationType,animal
79204343,479a93c4_2,individualPositionRadius,
79204343,479a93c4_2,individualPositionAngle,
79204343,479a93c4_2,individualSpeed,
79204343,479a93c4_2,bboxX,
79204343,479a93c4_2,bboxY,
79204343,479a93c4_2,bboxWidth,
79204343,479a93c4_2,bboxHeight,
79204343,479a93c4_2,classificationMethod,human
79204343,479a93c4_2,classifiedBy,Peter Desmet
79204343,479a93c4_3,observationType,animal
79204343,479a93c4_3,individualPositionRadius,
79204343,479a93c4_3,individualPositionAngle,
79204343,479a93c4_3,individualSpeed,
79204343,479a93c4_3,bboxX,
79204343,479a93c4_3,bboxY,
79204343,479a93c4_3,bboxWidth,
79204343,479a93c4_3,bboxHeight,
79204343,479a93c4_3,classificationMethod,human
79204343,479a93c4_3,classifiedBy,Peter Desmet
79204343,48d26ebc_1,observationType,animal
79204343,48d26ebc_1,individualPositionRadius,
79204343,48d26ebc_1,individualPositionAngle,
79204343,48d26ebc_1,individualSpeed,
79204343,48d26ebc_1,bboxX,
79204343,48d26ebc_1,bboxY,
79204343,48d26ebc_1,bboxWidth,
79204343,48d26ebc_1,bboxHeight,
79204343,48d26ebc_1,classificationMethod,human
79204343,48d26ebc_1,classifiedBy,Peter Desmet
79204343,48d26ebc_2,observationType,animal
79204343,48d26ebc_2,individualPositionRadius,
79204343,48d26ebc_2,individualPositionAngle,
79204343,48d26ebc_2,individualSpeed,
79204343,48d26ebc_2,bboxX,
79204343,48d26ebc_2,bboxY,
79204343,48d26ebc_2,bboxWidth,
79204343,48d26ebc_2,bboxHeight,
79204343,48d26ebc_2,classificationMethod,human
79204343,48d26ebc_2,classifiedBy,Peter Desmet
79204343,48d26ebc_3,observationType,animal
79204343,48d26ebc_3,individualPositionRadius,
79204343,48d26ebc_3,individualPositionAngle,
79204343,48d26ebc_3,individualSpeed,
79204343,48d26ebc_3,bboxX,
79204343,48d26ebc_3,bboxY,
79204343,48d26ebc_3,bboxWidth,
79204343,48d26ebc_3,bboxHeight,
79204343,48d26ebc_3,classificationMethod,human
79204343,48d26ebc_3,classifiedBy,Peter Desmet
79204343,4afd0344_1,observationType,animal
79204343,4afd0344_1,individualPositionRadius,
79204343,4afd0344_1,individualPositionAngle,
79204343,4afd0344_1,individualSpeed,
79204343,4afd0344_1,bboxX,
79204343,4afd0344_1,bboxY,
79204343,4afd0344_1,bboxWidth,
79204343,4afd0344_1,bboxHeight,
79204343,4afd0344_1,classificationMethod,human
79204343,4afd0344_1,classifiedBy,Peter Desmet
79204343,4afd0344_2,observationType,animal
79204343,4afd0344_2,individualPositionRadius,
79204343,4afd0344_2,individualPositionAngle,
79204343,4afd0344_2,individualSpeed,
79204343,4afd0344_2,bboxX,
79204343,4afd0344_2,bboxY,
79204343,4afd0344_2,bboxWidth,
79204343,4afd0344_2,bboxHeight,
79204343,4afd0344_2,classificationMethod,human
79204343,4afd0344_2,classifiedBy,Peter Desmet
79204343,4afd0344_3,observationType,animal
79204343,4afd0344_3,individualPositionRadius,
79204343,4afd0344_3,individualPositionAngle,
79204343,4afd0344_3,individualSpeed,
79204343,4afd0344_3,bboxX,
79204343,4afd0344_3,bboxY,
79204343,4afd0344_3,bboxWidth,
79204343,4afd0344_3,bboxHeight,
79204343,4afd0344_3,classificationMethod,human
79204343,4afd0344_3,classifiedBy,Peter Desmet
79204343,51549c25_1,observationType,animal
79204343,51549c25_1,individualPositionRadius,
79204343,51549c25_1,individualPositionAngle,
79204343,51549c25_1,individualSpeed,
79204343,51549c25_1,bboxX,
79204343,51549c25_1,bboxY,
79204343,51549c25_1,bboxWidth,
79204343,51549c25_1,bboxHeight,
79204343,51549c25_1,classificationMethod,human
79204343,51549c25_1,classifiedBy,Peter Desmet
79204343,51549c25_2,observationType,animal
79204343,51549c25_2,individualPositionRadius,
79204343,51549c25_2,individualPositionAngle,
79204343,51549c25_2,individualSpeed,
79204343,51549c25_2,bboxX,
79204343,51549c25_2,bboxY,
79204343,51549c25_2,bboxWidth,
79204343,51549c25_2,bboxHeight,
79204343,51549c25_2,classificationMethod,human
79204343,51549c25_2,classifiedBy,Peter Desmet
79204343,51549c25_3,observationType,animal
79204343,51549c25_3,individualPositionRadius,
79204343,51549c25_3,individualPositionAngle,
79204343,51549c25_3,individualSpeed,
79204343,51549c25_3,bboxX,
79204343,51549c25_3,bboxY,
79204343,51549c25_3,bboxWidth,
79204343,51549c25_3,bboxHeight,
79204343,51549c25_3,classificationMethod,human
79204343,51549c25_3,classifiedBy,Peter Desmet
79204343,54c5d869_1,observationType,animal
79204343,54c5d869_1,individualPositionRadius,
79204343,54c5d869_1,individualPositionAngle,
79204343,54c5d869_1,individualSpeed,
79204343,54c5d869_1,bboxX,
79204343,54c5d869_1,bboxY,
79204343,54c5d869_1,bboxWidth,
79204343,54c5d869_1,bboxHeight,
79204343,54c5d869_1,classificationMethod,human
79204343,54c5d869_1,classifiedBy,Peter Desmet
79204343,54c5d869_2,observationType,animal
79204343,54c5d869_2,individualPositionRadius,
79204343,54c5d869_2,individualPositionAngle,
79204343,54c5d869_2,individualSpeed,
79204343,54c5d869_2,bboxX,
79204343,54c5d869_2,bboxY,
79204343,54c5d869_2,bboxWidth,
79204343,54c5d869_2,bboxHeight,
79204343,54c5d869_2,classificationMethod,human
79204343,54c5d869_2,classifiedBy,Peter Desmet
79204343,54c5d869_3,observationType,animal
79204343,54c5d869_3,individualPositionRadius,
79204343,54c5d869_3,individualPositionAngle,
79204343,54c5d869_3,individualSpeed,
79204343,54c5d869_3,bboxX,
79204343,54c5d869_3,bboxY,
79204343,54c5d869_3,bboxWidth,
79204343,54c5d869_3,bboxHeight,
79204343,54c5d869_3,classificationMethod,human
79204343,54c5d869_3,classifiedBy,Peter Desmet
79204343,5ba57018_1,observationType,animal
79204343,5ba57018_1,individualPositionRadius,
79204343,5ba57018_1,individualPositionAngle,
79204343,5ba57018_1,individualSpeed,
79204343,5ba57018_1,bboxX,
79204343,5ba57018_1,bboxY,
79204343,5ba57018_1,bboxWidth,
79204343,5ba57018_1,bboxHeight,
79204343,5ba57018_1,classificationMethod,human
79204343,5ba57018_1,classifiedBy,Peter Desmet
79204343,5ba57018_2,observationType,animal
79204343,5ba57018_2,individualPositionRadius,
79204343,5ba57018_2,individualPositionAngle,
79204343,5ba57018_2,individualSpeed,
79204343,5ba57018_2,bboxX,
79204343,5ba57018_2,bboxY,
79204343,5ba57018_2,bboxWidth,
79204343,5ba57018_2,bboxHeight,
79204343,5ba57018_2,classificationMethod,human
79204343,5ba57018_2,classifiedBy,Peter Desmet
79204343,5ba57018_3,observationType,animal
79204343,5ba57018_3,individualPositionRadius,
79204343,5ba57018_3,individualPositionAngle,
79204343,5ba57018_3,individualSpeed,
79204343,5ba57018_3,bboxX,
79204343,5ba57018_3,bboxY,
79204343,5ba57018_3,bboxWidth,
79204343,5ba57018_3,bboxHeight,
79204343,5ba57018_3,classificationMethod,human
79204343,5ba57018_3,classifiedBy,Peter Desmet
79204343,5e01e638_1,observationType,animal
79204343,5e01e638_1,individualPositionRadius,
79204343,5e01e638_1,individualPositionAngle,
79204343,5e01e638_1,individualSpeed,
79204343,5e01e638_1,bboxX,
79204343,5e01e638_1,bboxY,
79204343,5e01e638_1,bboxWidth,
79204343,5e01e638_1,bboxHeight,
79204343,5e01e638_1,classificationMethod,human
79204343,5e01e638_1,classifiedBy,Peter Desmet
79204343,5e01e638_2,observationType,animal
79204343,5e01e638_2,individualPositionRadius,
79204343,5e01e638_2,individualPositionAngle,
79204343,5e01e638_2,individualSpeed,
79204343,5e01e638_2,bboxX,
79204343,5e01e638_2,bboxY,
79204343,5e01e638_2,bboxWidth,
79204343,5e01e638_2,bboxHeight,
79204343,5e01e638_2,classificationMethod,human
79204343,5e01e638_2,classifiedBy,Peter Desmet
79204343,5e01e638_3,observationType,animal
79204343,5e01e638_3,individualPositionRadius,
79204343,5e01e638_3,individualPositionAngle,
79204343,5e01e638_3,individualSpeed,
79204343,5e01e638_3,bboxX,
79204343,5e01e638_3,bboxY,
79204343,5e01e638_3,bboxWidth,
79204343,5e01e638_3,bboxHeight,
79204343,5e01e638_3,classificationMethod,human
79204343,5e01e638_3,classifiedBy,Peter Desmet
79204343,5ead5692,observationType,animal
79204343,5ead5692,individualPositionRadius,
79204343,5ead5692,individualPositionAngle,
79204343,5ead5692,individualSpeed,
79204343,5ead5692,bboxX,
79204343,5ead5692,bboxY,
79204343,5ead5692,bboxWidth,
79204343,5ead5692,bboxHeight,
79204343,5ead5692,classificationMethod,human
79204343,5ead5692,classifiedBy,Danny Van der beeck
79204343,643d63a4_1,observationType,animal
79204343,643d63a4_1,individualPositionRadius,
79204343,643d63a4_1,individualPositionAngle,
79204343,643d63a4_1,individualSpeed,
79204343,643d63a4_1,bboxX,
79204343,643d63a4_1,bboxY,
79204343,643d63a4_1,bboxWidth,
79204343,643d63a4_1,bboxHeight,
79204343,643d63a4_1,classificationMethod,human
79204343,643d63a4_1,classifiedBy,Peter Desmet
79204343,643d63a4_2,observationType,animal
79204343,643d63a4_2,individualPositionRadius,
79204343,643d63a4_2,individualPositionAngle,
79204343,643d63a4_2,individualSpeed,
79204343,643d63a4_2,bboxX,
79204343,643d63a4_2,bboxY,
79204343,643d63a4_2,bboxWidth,
79204343,643d63a4_2,bboxHeight,
79204343,643d63a4_2,classificationMethod,human
79204343,643d63a4_2,classifiedBy,Peter Desmet
79204343,643d63a4_3,observationType,animal
79204343,643d63a4_3,individualPositionRadius,
79204343,643d63a4_3,individualPositionAngle,
79204343,643d63a4_3,individualSpeed,
79204343,643d63a4_3,bboxX,
79204343,643d63a4_3,bboxY,
79204343,643d63a4_3,bboxWidth,
79204343,643d63a4_3,bboxHeight,
79204343,643d63a4_3,classificationMethod,human
79204343,643d63a4_3,classifiedBy,Peter Desmet
79204343,6d65f3e4_1,observationType,animal
79204343,6d65f3e4_1,individualPositionRadius,
79204343,6d65f3e4_1,individualPositionAngle,
79204343,6d65f3e4_1,individualSpeed,
79204343,6d65f3e4_1,bboxX,
79204343,6d65f3e4_1,bboxY,
79204343,6d65f3e4_1,bboxWidth,
79204343,6d65f3e4_1,bboxHeight,
79204343,6d65f3e4_1,classificationMethod,human
79204343,6d65f3e4_1,classifiedBy,Peter Desmet
79204343,6d65f3e4_2,observationType,animal
79204343,6d65f3e4_2,individualPositionRadius,
79204343,6d65f3e4_2,individualPositionAngle,
79204343,6d65f3e4_2,individualSpeed,
79204343,6d65f3e4_2,bboxX,
79204343,6d65f3e4_2,bboxY,
79204343,6d65f3e4_2,bboxWidth,
79204343,6d65f3e4_2,bboxHeight,
79204343,6d65f3e4_2,classificationMethod,human
79204343,6d65f3e4_2,classifiedBy,Peter Desmet
79204343,6d65f3e4_3,observationType,animal
79204343,6d65f3e4_3,individualPositionRadius,
79204343,6d65f3e4_3,individualPositionAngle,
79204343,6d65f3e4_3,individualSpeed,
79204343,6d65f3e4_3,bboxX,
79204343,6d65f3e4_3,bboxY,
79204343,6d65f3e4_3,bboxWidth,
79204343,6d65f3e4_3,bboxHeight,
79204343,6d65f3e4_3,classificationMethod,human
79204343,6d65f3e4_3,classifiedBy,Peter Desmet
79204343,916964ac_1,observationType,animal
79204343,916964ac_1,individualPositionRadius,
79204343,916964ac_1,individualPositionAngle,
79204343,916964ac_1,individualSpeed,
79204343,916964ac_1,bboxX,
79204343,916964ac_1,bboxY,
79204343,916964ac_1,bboxWidth,
79204343,916964ac_1,bboxHeight,
79204343,916964ac_1,classificationMethod,human
79204343,916964ac_1,classifiedBy,Peter Desmet
79204343,916964ac_2,observationType,animal
79204343,916964ac_2,individualPositionRadius,
79204343,916964ac_2,individualPositionAngle,
79204343,916964ac_2,individualSpeed,
79204343,916964ac_2,bboxX,
79204343,916964ac_2,bboxY,
79204343,916964ac_2,bboxWidth,
79204343,916964ac_2,bboxHeight,
79204343,916964ac_2,classificationMethod,human
79204343,916964ac_2,classifiedBy,Peter Desmet
79204343,916964ac_3,observationType,animal
79204343,916964ac_3,individualPositionRadius,
79204343,916964ac_3,individualPositionAngle,
79204343,916964ac_3,individualSpeed,
79204343,916964ac_3,bboxX,
79204343,916964ac_3,bboxY,
79204343,916964ac_3,bboxWidth,
79204343,916964ac_3,bboxHeight,
79204343,916964ac_3,classificationMethod,human
79204343,916964ac_3,classifiedBy,Peter Desmet
79204343,91a1ba54_1,observationType,animal
79204343,91a1ba54_1,individualPositionRadius,
79204343,91a1ba54_1,individualPositionAngle,
79204343,91a1ba54_1,individualSpeed,
79204343,91a1ba54_1,bboxX,
79204343,91a1ba54_1,bboxY,
79204343,91a1ba54_1,bboxWidth,
79204343,91a1ba54_1,bboxHeight,
79204343,91a1ba54_1,classificationMethod,human
79204343,91a1ba54_1,classifiedBy,Peter Desmet
79204343,91a1ba54_2,observationType,animal
79204343,91a1ba54_2,individualPositionRadius,
79204343,91a1ba54_2,individualPositionAngle,
79204343,91a1ba54_2,individualSpeed,
79204343,91a1ba54_2,bboxX,
79204343,91a1ba54_2,bboxY,
79204343,91a1ba54_2,bboxWidth,
79204343,91a1ba54_2,bboxHeight,
79204343,91a1ba54_2,classificationMethod,human
79204343,91a1ba54_2,classifiedBy,Peter Desmet
79204343,91a1ba54_3,observationType,animal
79204343,91a1ba54_3,individualPositionRadius,
79204343,91a1ba54_3,individualPositionAngle,
79204343,91a1ba54_3,individualSpeed,
79204343,91a1ba54_3,bboxX,
79204343,91a1ba54_3,bboxY,
79204343,91a1ba54_3,bboxWidth,
79204343,91a1ba54_3,bboxHeight,
79204343,91a1ba54_3,classificationMethod,human
79204343,91a1ba54_3,classifiedBy,Peter Desmet
79204343,b6e435f8_1,observationType,animal
79204343,b6e435f8_1,individualPositionRadius,
79204343,b6e435f8_1,individualPositionAngle,
79204343,b6e435f8_1,individualSpeed,
79204343,b6e435f8_1,bboxX,
79204343,b6e435f8_1,bboxY,
79204343,b6e435f8_1,bboxWidth,
79204343,b6e435f8_1,bboxHeight,
79204343,b6e435f8_1,classificationMethod,human
79204343,b6e435f8_1,classifiedBy,Peter Desmet
79204343,b6e435f8_2,observationType,animal
79204343,b6e435f8_2,individualPositionRadius,
79204343,b6e435f8_2,individualPositionAngle,
79204343,b6e435f8_2,individualSpeed,
79204343,b6e435f8_2,bboxX,
79204343,b6e435f8_2,bboxY,
79204343,b6e435f8_2,bboxWidth,
79204343,b6e435f8_2,bboxHeight,
79204343,b6e435f8_2,classificationMethod,human
79204343,b6e435f8_2,classifiedBy,Peter Desmet
79204343,b6e435f8_3,observationType,animal
79204343,b6e435f8_3,individualPositionRadius,
79204343,b6e435f8_3,individualPositionAngle,
79204343,b6e435f8_3,individualSpeed,
79204343,b6e435f8_3,bboxX,
79204343,b6e435f8_3,bboxY,
79204343,b6e435f8_3,bboxWidth,
79204343,b6e435f8_3,bboxHeight,
79204343,b6e435f8_3,classificationMethod,human
79204343,b6e435f8_3,classifiedBy,Peter Desmet
79204343,b7792672_1,observationType,animal
79204343,b7792672_1,individualPositionRadius,
79204343,b7792672_1,individualPositionAngle,
79204343,b7792672_1,individualSpeed,
79204343,b7792672_1,bboxX,
79204343,b7792672_1,bboxY,
79204343,b7792672_1,bboxWidth,
79204343,b7792672_1,bboxHeight,
79204343,b7792672_1,classificationMethod,human
79204343,b7792672_1,classifiedBy,Peter Desmet
79204343,b7792672_2,observationType,animal
79204343,b7792672_2,individualPositionRadius,
79204343,b7792672_2,individualPositionAngle,
79204343,b7792672_2,individualSpeed,
79204343,b7792672_2,bboxX,
79204343,b7792672_2,bboxY,
79204343,b7792672_2,bboxWidth,
79204343,b7792672_2,bboxHeight,
79204343,b7792672_2,classificationMethod,human
79204343,b7792672_2,classifiedBy,Peter Desmet
79204343,b7792672_3,observationType,animal
79204343,b7792672_3,individualPositionRadius,
79204343,b7792672_3,individualPositionAngle,
79204343,b7792672_3,individualSpeed,
79204343,b7792672_3,bboxX,
79204343,b7792672_3,bboxY,
79204343,b7792672_3,bboxWidth,
79204343,b7792672_3,bboxHeight,
79204343,b7792672_3,classificationMethod,human
79204343,b7792672_3,classifiedBy,Peter Desmet
79204343,b78bb29f_1,observationType,animal
79204343,b78bb29f_1,individualPositionRadius,
79204343,b78bb29f_1,individualPositionAngle,
79204343,b78bb29f_1,individualSpeed,
79204343,b78bb29f_1,bboxX,
79204343,b78bb29f_1,bboxY,
79204343,b78bb29f_1,bboxWidth,
79204343,b78bb29f_1,bboxHeight,
79204343,b78bb29f_1,classificationMethod,human
79204343,b78bb29f_1,classifiedBy,Peter Desmet
79204343,b78bb29f_2,observationType,animal
79204343,b78bb29f_2,individualPositionRadius,
79204343,b78bb29f_2,individualPositionAngle,
79204343,b78bb29f_2,individualSpeed,
79204343,b78bb29f_2,bboxX,
79204343,b78bb29f_2,bboxY,
79204343,b78bb29f_2,bboxWidth,
79204343,b78bb29f_2,bboxHeight,
79204343,b78bb29f_2,classificationMethod,human
79204343,b78bb29f_2,classifiedBy,Peter Desmet
79204343,b78bb29f_3,observationType,animal
79204343,b78bb29f_3,individualPositionRadius,
79204343,b78bb29f_3,individualPositionAngle,
79204343,b78bb29f_3,individualSpeed,
79204343,b78bb29f_3,bboxX,
79204343,b78bb29f_3,bboxY,
79204343,b78bb29f_3,bboxWidth,
79204343,b78bb29f_3,bboxHeight,
79204343,b78bb29f_3,classificationMethod,human
79204343,b78bb29f_3,classifiedBy,Peter Desmet
79204343,c39a0749_1,observationType,animal
79204343,c39a0749_1,individualPositionRadius,
79204343,c39a0749_1,individualPositionAngle,
79204343,c39a0749_1,individualSpeed,
79204343,c39a0749_1,bboxX,
79204343,c39a0749_1,bboxY,
79204343,c39a0749_1,bboxWidth,
79204343,c39a0749_1,bboxHeight,
79204343,c39a0749_1,classificationMethod,human
79204343,c39a0749_1,classifiedBy,Peter Desmet
79204343,c39a0749_2,observationType,animal
79204343,c39a0749_2,individualPositionRadius,
79204343,c39a0749_2,individualPositionAngle,
79204343,c39a0749_2,individualSpeed,
79204343,c39a0749_2,bboxX,
79204343,c39a0749_2,bboxY,
79204343,c39a0749_2,bboxWidth,
79204343,c39a0749_2,bboxHeight,
79204343,c39a0749_2,classificationMethod,human
79204343,c39a0749_2,classifiedBy,Peter Desmet
79204343,c39a0749_3,observationType,animal
79204343,c39a0749_3,individualPositionRadius,
79204343,c39a0749_3,individualPositionAngle,
79204343,c39a0749_3,individualSpeed,
79204343,c39a0749_3,bboxX,
79204343,c39a0749_3,bboxY,
79204343,c39a0749_3,bboxWidth,
79204343,c39a0749_3,bboxHeight,
79204343,c39a0749_3,classificationMethod,human
79204343,c39a0749_3,classifiedBy,Peter Desmet
79204343,c5efbcb3_1,observationType,animal
79204343,c5efbcb3_1,individualPositionRadius,
79204343,c5efbcb3_1,individualPositionAngle,
79204343,c5efbcb3_1,individualSpeed,
79204343,c5efbcb3_1,bboxX,
79204343,c5efbcb3_1,bboxY,
79204343,c5efbcb3_1,bboxWidth,
79204343,c5efbcb3_1,bboxHeight,
79204343,c5efbcb3_1,classificationMethod,human
79204343,c5efbcb3_1,classifiedBy,Peter Desmet
79204343,c5efbcb3_2,observationType,animal
79204343,c5efbcb3_2,individualPositionRadius,
79204343,c5efbcb3_2,individualPositionAngle,
79204343,c5efbcb3_2,individualSpeed,
79204343,c5efbcb3_2,bboxX,
79204343,c5efbcb3_2,bboxY,
79204343,c5efbcb3_2,bboxWidth,
79204343,c5efbcb3_2,bboxHeight,
79204343,c5efbcb3_2,classificationMethod,human
79204343,c5efbcb3_2,classifiedBy,Peter Desmet
79204343,c5efbcb3_3,observationType,animal
79204343,c5efbcb3_3,individualPositionRadius,
79204343,c5efbcb3_3,individualPositionAngle,
79204343,c5efbcb3_3,individualSpeed,
79204343,c5efbcb3_3,bboxX,
79204343,c5efbcb3_3,bboxY,
79204343,c5efbcb3_3,bboxWidth,
79204343,c5efbcb3_3,bboxHeight,
79204343,c5efbcb3_3,classificationMethod,human
79204343,c5efbcb3_3,classifiedBy,Peter Desmet
79204343,d2ed4389_1,observationType,animal
79204343,d2ed4389_1,individualPositionRadius,
79204343,d2ed4389_1,individualPositionAngle,
79204343,d2ed4389_1,individualSpeed,
79204343,d2ed4389_1,bboxX,
79204343,d2ed4389_1,bboxY,
79204343,d2ed4389_1,bboxWidth,
79204343,d2ed4389_1,bboxHeight,
79204343,d2ed4389_1,classificationMethod,human
79204343,d2ed4389_1,classifiedBy,Peter Desmet
79204343,d2ed4389_2,observationType,animal
79204343,d2ed4389_2,individualPositionRadius,
79204343,d2ed4389_2,individualPositionAngle,
79204343,d2ed4389_2,individualSpeed,
79204343,d2ed4389_2,bboxX,
79204343,d2ed4389_2,bboxY,
79204343,d2ed4389_2,bboxWidth,
79204343,d2ed4389_2,bboxHeight,
79204343,d2ed4389_2,classificationMethod,human
79204343,d2ed4389_2,classifiedBy,Peter Desmet
79204343,d2ed4389_3,observationType,animal
79204343,d2ed4389_3,individualPositionRadius,
79204343,d2ed4389_3,individualPositionAngle,
79204343,d2ed4389_3,individualSpeed,
79204343,d2ed4389_3,bboxX,
79204343,d2ed4389_3,bboxY,
79204343,d2ed4389_3,bboxWidth,
79204343,d2ed4389_3,bboxHeight,
79204343,d2ed4389_3,classificationMethod,human
79204343,d2ed4389_3,classifiedBy,Peter Desmet
79204343,d45648b9_1,observationType,animal
79204343,d45648b9_1,individualPositionRadius,
79204343,d45648b9_1,individualPositionAngle,
79204343,d45648b9_1,individualSpeed,
79204343,d45648b9_1,bboxX,
79204343,d45648b9_1,bboxY,
79204343,d45648b9_1,bboxWidth,
79204343,d45648b9_1,bboxHeight,
79204343,d45648b9_1,classificationMethod,human
79204343,d45648b9_1,classifiedBy,Peter Desmet
79204343,d45648b9_2,observationType,animal
79204343,d45648b9_2,individualPositionRadius,
79204343,d45648b9_2,individualPositionAngle,
79204343,d45648b9_2,individualSpeed,
79204343,d45648b9_2,bboxX,
79204343,d45648b9_2,bboxY,
79204343,d45648b9_2,bboxWidth,
79204343,d45648b9_2,bboxHeight,
79204343,d45648b9_2,classificationMethod,human
79204343,d45648b9_2,classifiedBy,Peter Desmet
79204343,d45648b9_3,observationType,animal
79204343,d45648b9_3,individualPositionRadius,
79204343,d45648b9_3,individualPositionAngle,
79204343,d45648b9_3,individualSpeed,
79204343,d45648b9_3,bboxX,
79204343,d45648b9_3,bboxY,
79204343,d45648b9_3,bboxWidth,
79204343,d45648b9_3,bboxHeight,
79204343,d45648b9_3,classificationMethod,human
79204343,d45648b9_3,classifiedBy,Peter Desmet
79204343,d6785b65_1,observationType,animal
79204343,d6785b65_1,individualPositionRadius,
79204343,d6785b65_1,individualPositionAngle,
79204343,d6785b65_1,individualSpeed,
79204343,d6785b65_1,bboxX,
79204343,d6785b65_1,bboxY,
79204343,d6785b65_1,bboxWidth,
79204343,d6785b65_1,bboxHeight,
79204343,d6785b65_1,classificationMethod,human
79204343,d6785b65_1,classifiedBy,Peter Desmet
79204343,d6785b65_2,observationType,animal
79204343,d6785b65_2,individualPositionRadius,
79204343,d6785b65_2,individualPositionAngle,
79204343,d6785b65_2,individualSpeed,
79204343,d6785b65_2,bboxX,
79204343,d6785b65_2,bboxY,
79204343,d6785b65_2,bboxWidth,
79204343,d6785b65_2,bboxHeight,
79204343,d6785b65_2,classificationMethod,human
79204343,d6785b65_2,classifiedBy,Peter Desmet
79204343,d6785b65_3,observationType,animal
79204343,d6785b65_3,individualPositionRadius,
79204343,d6785b65_3,individualPositionAngle,
79204343,d6785b65_3,individualSpeed,
79204343,d6785b65_3,bboxX,
79204343,d6785b65_3,bboxY,
79204343,d6785b65_3,bboxWidth,
79204343,d6785b65_3,bboxHeight,
79204343,d6785b65_3,classificationMethod,human
79204343,d6785b65_3,classifiedBy,Peter Desmet
79204343,dadf1718_1,observationType,animal
79204343,dadf1718_1,individualPositionRadius,
79204343,dadf1718_1,individualPositionAngle,
