type,rightsHolder,datasetID,datasetName,dataGeneralizations,eventID,parentEventID,eventType,eventDate,habitat,samplingProtocol,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,locationID,locationName
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,a1f271bd,a1f271bd,media,2020-07-01T09:41:21Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,25774944,25774944,media,2020-07-01T09:41:22Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,0fe8ec39,0fe8ec39,media,2020-07-01T09:41:24Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,609b0bf3,609b0bf3,media,2020-07-01T09:41:25Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,0236e776,0236e776,media,2020-07-01T09:41:26Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,bdcee6e1,bdcee6e1,media,2020-07-01T09:41:27Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,8840c07b,8840c07b,media,2020-07-01T09:41:30Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,96c9b892,96c9b892,media,2020-07-01T09:41:31Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,9e6ce0db,9e6ce0db,media,2020-07-01T09:41:33Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,38f0300d,38f0300d,media,2020-07-01T09:41:35Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,4b7e8e13,4b7e8e13,media,2020-07-01T09:41:36Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,aa5556db,aa5556db,media,2020-07-01T09:41:37Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,d7996476,d7996476,media,2020-07-01T09:41:37Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,ca4f21df,ca4f21df,media,2020-07-01T09:41:38Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,7f7bafdb,7f7bafdb,media,2020-07-01T09:41:39Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,d99eb0b6,d99eb0b6,media,2020-07-01T09:41:40Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,c27dc6e2,c27dc6e2,media,2020-07-01T09:41:40Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,ec39bbdf,ec39bbdf,media,2020-07-01T09:41:41Z,Campine area with a number of river valleys with valuable grasslands,camera trap,51.496,4.774,EPSG:4326,187,e254a13c,B_HS_val 2_processiepark
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,3e65dfaa,3e65dfaa,media,2020-07-29T05:29:41Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,dbfba6c1,dbfba6c1,media,2020-07-29T05:29:42Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,006d72c5,006d72c5,media,2020-07-29T05:29:43Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,d7fde0a6,d7fde0a6,media,2020-07-29T05:29:43Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,0b2b5fb0,0b2b5fb0,media,2020-07-29T05:29:44Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,402bd5dd,402bd5dd,media,2020-07-29T05:29:44Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,6f506725,6f506725,media,2020-07-29T05:29:45Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,1f76ae45,1f76ae45,media,2020-07-29T05:29:46Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,6fb5e4ca,6fb5e4ca,media,2020-07-29T05:29:46Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,2fd956b5,2fd956b5,media,2020-07-29T05:29:47Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,0ca1bfc7,0ca1bfc7,media,2020-07-29T05:38:55Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,fa6d8b73,fa6d8b73,media,2020-07-29T05:38:55Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,3798e2c5,3798e2c5,media,2020-07-29T05:38:56Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,be890542,be890542,media,2020-07-29T05:38:56Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,57214693,57214693,media,2020-07-29T05:38:57Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,d32e790c,d32e790c,media,2020-07-29T05:38:58Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,1df7ff8a,1df7ff8a,media,2020-07-29T05:38:58Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,ccab7c7d,ccab7c7d,media,2020-07-29T05:38:59Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,fb19a8b7,fb19a8b7,media,2020-07-29T05:38:59Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,3b11a509,3b11a509,media,2020-07-29T05:39:00Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,8263e85b,8263e85b,media,2020-07-29T05:46:48Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,8263e85b,8263e85b,media,2020-07-29T05:46:48Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,cf97e186,cf97e186,media,2020-07-29T05:46:49Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,cf97e186,cf97e186,media,2020-07-29T05:46:49Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,969ee7eb,969ee7eb,media,2020-07-29T05:46:49Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,969ee7eb,969ee7eb,media,2020-07-29T05:46:49Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,2f80c542,2f80c542,media,2020-07-29T05:46:50Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,2f80c542,2f80c542,media,2020-07-29T05:46:50Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,a67541cf,a67541cf,media,2020-07-29T05:46:51Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,a67541cf,a67541cf,media,2020-07-29T05:46:51Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,00c300dc,00c300dc,media,2020-07-29T05:46:51Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,00c300dc,00c300dc,media,2020-07-29T05:46:51Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,e5a7fafa,e5a7fafa,media,2020-07-29T05:46:52Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,e5a7fafa,e5a7fafa,media,2020-07-29T05:46:52Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,465e0790,465e0790,media,2020-07-29T05:46:52Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,465e0790,465e0790,media,2020-07-29T05:46:52Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,a3d8e093,a3d8e093,media,2020-07-29T05:46:53Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,a3d8e093,a3d8e093,media,2020-07-29T05:46:53Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,9aa6b614,9aa6b614,media,2020-07-29T05:46:54Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,9aa6b614,9aa6b614,media,2020-07-29T05:46:54Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,6ef7e463,6ef7e463,media,2020-07-30T04:29:31Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,9daa27f6,9daa27f6,media,2020-07-30T04:29:32Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,d6de3d71,d6de3d71,media,2020-07-30T04:29:33Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,1e381a4f,1e381a4f,media,2020-07-30T04:29:33Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,d1d5db8f,d1d5db8f,media,2020-07-30T04:29:34Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,7206f7aa,7206f7aa,media,2020-07-30T04:29:34Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,4c6b5b3b,4c6b5b3b,media,2020-07-30T04:29:35Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,c953bbdb,c953bbdb,media,2020-07-30T04:29:36Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,9fb67f43,9fb67f43,media,2020-07-30T04:29:36Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,d432ab6f,d432ab6f,media,2020-07-30T04:29:37Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
